"Ebene";"EDV-Code";"Code";"Titel";"Kurztitel"
4;"C3315";"C 33.15";"Reparatur und Instandhaltung von Schiffen, Booten und Yachten";"Reparatur v. Schiffen und Booten"
5;"C33150";"C 33.15-0";"Reparatur und Instandhaltung von Schiffen, Booten und Yachten";"Reparatur v. Schiffen und Booten"
4;"C3316";"C 33.16";"Reparatur und Instandhaltung von Luft- und Raumfahrzeugen";"Reparatur v. Luft- und Raumfahrzeugen"
5;"C33160";"C 33.16-0";"Reparatur und Instandhaltung von Luft- und Raumfahrzeugen";"Reparatur v. Luft- und Raumfahrzeugen"
4;"C3317";"C 33.17";"Reparatur und Instandhaltung von Fahrzeugen a.n.g.";"Reparatur v. Fahrzeugen a.n.g."
5;"C33170";"C 33.17-0";"Reparatur und Instandhaltung von Fahrzeugen a.n.g.";"Reparatur v. Fahrzeugen a.n.g."
4;"C3319";"C 33.19";"Reparatur von sonstigen Ausrüstungen";"Reparatur v. sonst. Ausrüstungen"
5;"C33190";"C 33.19-0";"Reparatur von sonstigen Ausrüstungen";"Reparatur v. sonst. Ausrüstungen"
3;"C332";"C 33.2";"Installation von Maschinen und Ausrüstungen a.n.g.";"Installation v. Maschinen a.n.g."
4;"C3320";"C 33.20";"Installation von Maschinen und Ausrüstungen a.n.g.";"Installation v. Maschinen a.n.g."
5;"C33200";"C 33.20-0";"Installation von Maschinen und Ausrüstungen a.n.g.";"Installation v. Maschinen a.n.g."
1;"D";"D";"ENERGIEVERSORGUNG";"Energieversorgung"
2;"D35";"D 35";"Energieversorgung";"Energieversorgung"
3;"D351";"D 35.1";"Elektrizitätsversorgung";"Elektrizitätsversorgung"
4;"D3511";"D 35.11";"Elektrizitätserzeugung";"Elektrizitätserzeugung"
5;"D35110";"D 35.11-0";"Elektrizitätserzeugung";"Elektrizitätserzeugung"
4;"D3512";"D 35.12";"Elektrizitätsübertragung";"Elektrizitätsübertragung"
5;"D35120";"D 35.12-0";"Elektrizitätsübertragung";"Elektrizitätsübertragung"
4;"D3513";"D 35.13";"Elektrizitätsverteilung";"Elektrizitätsverteilung"
5;"D35130";"D 35.13-0";"Elektrizitätsverteilung";"Elektrizitätsverteilung"
4;"D3514";"D 35.14";"Elektrizitätshandel";"Elektrizitätshandel"
5;"D35140";"D 35.14-0";"Elektrizitätshandel";"Elektrizitätshandel"
3;"D352";"D 35.2";"Gasversorgung";"Gasversorgung"
4;"D3521";"D 35.21";"Gaserzeugung";"Gaserzeugung"
5;"D35210";"D 35.21-0";"Gaserzeugung";"Gaserzeugung"
4;"D3522";"D 35.22";"Gasverteilung durch Rohrleitungen";"Gasverteilung durch Rohrleitungen"
5;"D35220";"D 35.22-0";"Gasverteilung durch Rohrleitungen";"Gasverteilung durch Rohrleitungen"
4;"D3523";"D 35.23";"Gashandel durch Rohrleitungen";"Gashandel durch Rohrleitungen"
5;"D35230";"D 35.23-0";"Gashandel durch Rohrleitungen";"Gashandel durch Rohrleitungen"
3;"D353";"D 35.3";"Wärme- und Kälteversorgung";"Wärme- und Kälteversorgung"
4;"D3530";"D 35.30";"Wärme- und Kälteversorgung";"Wärme- und Kälteversorgung"
5;"D35300";"D 35.30-0";"Wärme- und Kälteversorgung";"Wärme- und Kälteversorgung"
1;"E";"E";"WASSERVERSORGUNG; ABWASSER- UND ABFALLENTSORGUNG UND BESEITIGUNG VON UMWELTVERSCHMUTZUNGEN";"Wasserversorgung und Abfallentsorgung"
2;"E36";"E 36";"Wasserversorgung";"Wasserversorgung"
3;"E360";"E 36.0";"Wasserversorgung";"Wasserversorgung"
4;"E3600";"E 36.00";"Wasserversorgung";"Wasserversorgung"
5;"E36000";"E 36.00-0";"Wasserversorgung";"Wasserversorgung"
2;"E37";"E 37";"Abwasserentsorgung";"Abwasserentsorgung"
3;"E370";"E 37.0";"Abwasserentsorgung";"Abwasserentsorgung"
4;"E3700";"E 37.00";"Abwasserentsorgung";"Abwasserentsorgung"
5;"E37000";"E 37.00-0";"Abwasserentsorgung";"Abwasserentsorgung"
2;"E38";"E 38";"Sammlung, Behandlung und Beseitigung von Abfällen; Rückgewinnung";"Abfallbehandlung"
3;"E381";"E 38.1";"Sammlung von Abfällen";"Sammlung v. Abfällen"
4;"E3811";"E 38.11";"Sammlung nicht gefährlicher Abfälle";"Sammlung nicht gefährlicher Abfälle"
5;"E38110";"E 38.11-0";"Sammlung nicht gefährlicher Abfälle";"Sammlung nicht gefährlicher Abfälle"
4;"E3812";"E 38.12";"Sammlung gefährlicher Abfälle";"Sammlung gefährlicher Abfälle"
5;"E38120";"E 38.12-0";"Sammlung gefährlicher Abfälle";"Sammlung gefährlicher Abfälle"
3;"E382";"E 38.2";"Abfallbehandlung und -beseitigung";"Abfallbehandlung und -beseitigung"
4;"E3821";"E 38.21";"Behandlung und Beseitigung nicht gefährlicher Abfälle";"Behandlung nicht gefährlicher Abfälle"
5;"E38211";"E 38.21-1";"Deponierung nicht gefährlicher Abfälle";"Deponierung nicht gefährlicher Abfälle"
5;"E38219";"E 38.21-9";"Sonstige Behandlung und Beseitigung nicht gefährlicher Abfälle";"Behandlung nicht gefährlicher Abfälle"
4;"E3822";"E 38.22";"Behandlung und Beseitigung gefährlicher Abfälle";"Behandlung gefährlicher Abfälle"
5;"E38220";"E 38.22-0";"Behandlung und Beseitigung gefährlicher Abfälle";"Behandlung gefährlicher Abfälle"
3;"E383";"E 38.3";"Rückgewinnung";"Rückgewinnung"
4;"E3831";"E 38.31";"Zerlegen von Schiffs- und Fahrzeugwracks und anderen Altwaren";"Zerlegen v. Schiffs-/Fahrzeugwracks"
5;"E38310";"E 38.31-0";"Zerlegen von Schiffs- und Fahrzeugwracks und anderen Altwaren";"Zerlegen v. Schiffs-/Fahrzeugwracks"
4;"E3832";"E 38.32";"Rückgewinnung sortierter Werkstoffe";"Rückgewinnung sortierter Werkstoffe"
5;"E38321";"E 38.32-1";"Rückgewinnung von Eisen und NE-Metallen";"Rückgewinnung v. Eisen und NE-Metallen"
5;"E38329";"E 38.32-9";"Rückgewinnung sonstiger sortierter Werkstoffe";"Rückgewinnung sonst. Werkstoffe"
2;"E39";"E 39";"Beseitigung von Umweltverschmutzungen und sonstige Entsorgung";"Beseitigung v. Umweltverschmutzungen"
3;"E390";"E 39.0";"Beseitigung von Umweltverschmutzungen und sonstige Entsorgung";"Beseitigung v. Umweltverschmutzungen"
4;"E3900";"E 39.00";"Beseitigung von Umweltverschmutzungen und sonstige Entsorgung";"Beseitigung v. Umweltverschmutzungen"
5;"E39000";"E 39.00-0";"Beseitigung von Umweltverschmutzungen und sonstige Entsorgung";"Beseitigung v. Umweltverschmutzungen"
1;"F";"F";"BAU";"Bau"
2;"F41";"F 41";"Hochbau";"Hochbau"
3;"F411";"F 41.1";"Erschließung von Grundstücken; Bauträger";"Erschließung v. Grundstücken; Bauträger"
4;"F4110";"F 41.10";"Erschließung von Grundstücken; Bauträger";"Erschließung v. Grundstücken; Bauträger"
5;"F41100";"F 41.10-0";"Erschließung von Grundstücken; Bauträger";"Erschließung v. Grundstücken; Bauträger"
3;"F412";"F 41.2";"Bau von Gebäuden";"Bau v. Gebäuden"
4;"F4120";"F 41.20";"Bau von Gebäuden";"Bau v. Gebäuden"
5;"F41201";"F 41.20-1";"Wohnungs- und Siedlungsbau";"Wohnungs- und Siedlungsbau"
5;"F41202";"F 41.20-2";"Adaptierungsarbeiten im Hochbau";"Adaptierungsarbeiten im Hochbau"
5;"F41209";"F 41.20-9";"Sonstiger Hochbau";"Sonst. Hochbau"
2;"F42";"F 42";"Tiefbau";"Tiefbau"
3;"F421";"F 42.1";"Bau von Straßen und Bahnverkehrsstrecken";"Bau v. Straßen und Bahnverkehrsstrecken"
4;"F4211";"F 42.11";"Bau von Straßen";"Bau v. Straßen"
5;"F42110";"F 42.11-0";"Bau von Straßen";"Bau v. Straßen"
4;"F4212";"F 42.12";"Bau von Bahnverkehrsstrecken";"Bau v. Bahnverkehrsstrecken"
5;"F42120";"F 42.12-0";"Bau von Bahnverkehrsstrecken";"Bau v. Bahnverkehrsstrecken"
4;"F4213";"F 42.13";"Brücken- und Tunnelbau";"Brücken- und Tunnelbau"
5;"F42131";"F 42.13-1";"Brücken- und Hochstraßenbau";"Brücken- und Hochstraßenbau"
5;"F42132";"F 42.13-2";"Tunnelbau";"Tunnelbau"
3;"F422";"F 42.2";"Leitungstiefbau und Kläranlagenbau";"Leitungstiefbau und Kläranlagenbau"
4;"F4221";"F 42.21";"Rohrleitungstiefbau, Brunnenbau und Kläranlagenbau";"Rohrleitungstiefbau, Kläranlagenbau"
5;"F42210";"F 42.21-0";"Rohrleitungstiefbau, Brunnenbau und Kläranlagenbau";"Rohrleitungstiefbau, Kläranlagenbau"
4;"F4222";"F 42.22";"Kabelnetzleitungstiefbau";"Kabelnetzleitungstiefbau"
5;"F42220";"F 42.22-0";"Kabelnetzleitungstiefbau";"Kabelnetzleitungstiefbau"
3;"F429";"F 42.9";"Sonstiger Tiefbau";"Sonst. Tiefbau"
4;"F4291";"F 42.91";"Wasserbau";"Wasserbau"
5;"F42910";"F 42.91-0";"Wasserbau";"Wasserbau"
4;"F4299";"F 42.99";"Sonstiger Tiefbau a.n.g.";"Tiefbau a.n.g."
5;"F42990";"F 42.99-0";"Sonstiger Tiefbau a.n.g.";"Tiefbau a.n.g."
2;"F43";"F 43";"Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe";"Sonst. Bautätigkeiten"
3;"F431";"F 43.1";"Abbrucharbeiten und vorbereitende Baustellenarbeiten";"Abbruch-/vorbereitende Baustellenarb."
4;"F4311";"F 43.11";"Abbrucharbeiten";"Abbrucharbeiten"
5;"F43110";"F 43.11-0";"Abbrucharbeiten";"Abbrucharbeiten"
4;"F4312";"F 43.12";"Vorbereitende Baustellenarbeiten";"Vorbereitende Baustellenarbeiten"
5;"F43120";"F 43.12-0";"Vorbereitende Baustellenarbeiten";"Vorbereitende Baustellenarbeiten"
4;"F4313";"F 43.13";"Test- und Suchbohrung";"Test- und Suchbohrung"
5;"F43130";"F 43.13-0";"Test- und Suchbohrung";"Test- und Suchbohrung"
3;"F432";"F 43.2";"Bauinstallation";"Bauinstallation"
4;"F4321";"F 43.21";"Elektroinstallation";"Elektroinstallation"
5;"F43210";"F 43.21-0";"Elektroinstallation";"Elektroinstallation"
4;"F4322";"F 43.22";"Gas-, Wasser-, Heizungs- sowie Lüftungs- und Klimainstallation";"Gas-, Wasser- und Heizungsinstallation"
5;"F43220";"F 43.22-0";"Gas-, Wasser-, Heizungs- sowie Lüftungs- und Klimainstallation";"Gas-, Wasser- und Heizungsinstallation"
4;"F4329";"F 43.29";"Sonstige Bauinstallation";"Sonst. Bauinstallation"
5;"F43290";"F 43.29-0";"Sonstige Bauinstallation";"Sonst. Bauinstallation"
3;"F433";"F 43.3";"Sonstiger Ausbau";"Sonst. Ausbau"
4;"F4331";"F 43.31";"Anbringen von Stuckaturen, Gipserei und Verputzerei";"Anbringen v. Stuckaturen, Verputzerei"
5;"F43310";"F 43.31-0";"Anbringen von Stuckaturen, Gipserei und Verputzerei";"Anbringen v. Stuckaturen, Verputzerei"
4;"F4332";"F 43.32";"Bautischlerei und -schlosserei";"Bautischlerei und -schlosserei"
5;"F43321";"F 43.32-1";"Bautischlerei";"Bautischlerei"
5;"F43322";"F 43.32-2";"Bauschlosserei";"Bauschlosserei"
4;"F4333";"F 43.33";"Fußboden-, Fliesen- und Plattenlegerei, Tapeziererei";"Fußboden-, Fliesenlegerei, Tapeziererei"
5;"F43331";"F 43.33-1";"Fußbodenlegerei";"Fußbodenlegerei"
5;"F43332";"F 43.33-2";"Fliesenlegerei";"Fliesenlegerei"
5;"F43333";"F 43.33-3";"Tapeziererei";"Tapeziererei"
5;"F43334";"F 43.33-4";"Ofensetzerei";"Ofensetzerei"
4;"F4334";"F 43.34";"Malerei und Glaserei";"Malerei und Glaserei"
5;"F43341";"F 43.34-1";"Malerei und Anstreicherei";"Malerei und Anstreicherei"
5;"F43342";"F 43.34-2";"Glaserei";"Glaserei"
4;"F4339";"F 43.39";"Sonstiger Ausbau a.n.g.";"Ausbau a.n.g."
5;"F43390";"F 43.39-0";"Sonstiger Ausbau a.n.g.";"Ausbau a.n.g."
3;"F439";"F 43.9";"Sonstige spezialisierte Bautätigkeiten";"Sonst. spezialisierte Bautätigkeiten"
4;"F4391";"F 43.91";"Dachdeckerei und Zimmerei";"Dachdeckerei und Zimmerei"
5;"F43911";"F 43.91-1";"Dachdeckerei";"Dachdeckerei"
5;"F43912";"F 43.91-2";"Zimmerei";"Zimmerei"
5;"F43913";"F 43.91-3";"Bauspenglerei";"Bauspenglerei"
4;"F4399";"F 43.99";"Sonstige spezialisierte Bautätigkeiten a.n.g.";"Spezialisierte Bautätigkeiten a.n.g."
5;"F43991";"F 43.99-1";"Isolierer";"Isolierer"
5;"F43999";"F 43.99-9";"Sonstige spezialisierte Bautätigkeiten a.n.g. (ohne Isolierer)";"Spezialisierte Bautätigkeiten a.n.g."
1;"G";"G";"HANDEL; INSTANDHALTUNG UND REPARATUR VON KRAFTFAHRZEUGEN";"Handel"
2;"G45";"G 45";"Handel mit Kraftfahrzeugen; Instandhaltung und Reparatur von Kraftfahrzeugen";"Kfz-Handel und -reparatur"
3;"G451";"G 45.1";"Handel mit Kraftwagen";"Handel mit Kraftwagen"
4;"G4511";"G 45.11";"Handel mit Kraftwagen mit einem Gesamtgewicht von 3,5 t oder weniger";"Handel mit Kraftwagen <=3,5t"
5;"G45111";"G 45.11-1";"Großhandel mit Kraftwagen mit einem Gesamtgewicht von 3,5 t oder weniger";"GH - Kraftwagen  <=3,5t"
5;"G45112";"G 45.11-2";"Einzelhandel mit Kraftwagen mit einem Gesamtgewicht von 3,5 t oder weniger";"EH - Kraftwagen  <=3,5t"
4;"G4519";"G 45.19";"Handel mit Kraftwagen mit einem Gesamtgewicht von mehr als 3,5 t";"Handel mit Kraftwagen >3,5t"
5;"G45190";"G 45.19-0";"Handel mit Kraftwagen mit einem Gesamtgewicht von mehr als 3,5 t";"Handel mit Kraftwagen  > 3,5t"
3;"G452";"G 45.2";"Instandhaltung und Reparatur von Kraftwagen";"Reparatur v. Kraftwagen"
4;"G4520";"G 45.20";"Instandhaltung und Reparatur von Kraftwagen";"Reparatur v. Kraftwagen"
5;"G45200";"G 45.20-0";"Instandhaltung und Reparatur von Kraftwagen";"Reparatur v. Kraftwagen"
3;"G453";"G 45.3";"Handel mit Kraftwagenteilen und -zubehör";"Handel - Kraftwagenteile und -zubehör"
4;"G4531";"G 45.31";"Großhandel mit Kraftwagenteilen und -zubehör";"GH - Kraftwagenteile und -zubehör"
5;"G45310";"G 45.31-0";"Großhandel mit Kraftwagenteilen und -zubehör";"GH - Kraftwagenteile und -zubehör"
4;"G4532";"G 45.32";"Einzelhandel mit Kraftwagenteilen und -zubehör";"EH - Kraftwagenteile und -zubehör"
5;"G45320";"G 45.32-0";"Einzelhandel mit Kraftwagenteilen und -zubehör";"EH - Kraftwagenteile und -zubehör"
3;"G454";"G 45.4";"Handel mit Krafträdern, Kraftradteilen und -zubehör; Instandhaltung und Reparatur von Krafträdern";"Handel und Reparatur - Krafträder"
4;"G4540";"G 45.40";"Handel mit Krafträdern, Kraftradteilen und -zubehör; Instandhaltung und Reparatur von Krafträdern";"Handel und Reparatur v. Krafträdern"
5;"G45400";"G 45.40-0";"Handel mit Krafträdern, Kraftradteilen und -zubehör; Instandhaltung und Reparatur von Krafträdern";"Handel und Reparatur v. Krafträdern"
2;"G46";"G 46";"Großhandel (ohne Handel mit Kraftfahrzeugen und Krafträdern)";"Großhandel"
3;"G461";"G 46.1";"Handelsvermittlung";"Handelsvermittlung"
4;"G4611";"G 46.11";"Handelsvermittlung von landwirtschaftlichen Grundstoffen, lebenden Tieren, textilen Rohstoffen und Halbwaren";"HV - Landwirtschaftliche Grundstoffe"
5;"G46110";"G 46.11-0";"Handelsvermittlung von landwirtschaftlichen Grundstoffen, lebenden Tieren, textilen Rohstoffen und Halbwaren";"HV - Landwirtschaftliche Grundstoffe"
4;"G4612";"G 46.12";"Handelsvermittlung von Brennstoffen, Erzen, Metallen und technischen Chemikalien";"HV - Brennstoffe, Erze und Metalle"
5;"G46120";"G 46.12-0";"Handelsvermittlung von Brennstoffen, Erzen, Metallen und technischen Chemikalien";"HV - Brennstoffe, Erze und Metalle"
4;"G4613";"G 46.13";"Handelsvermittlung von Holz, Baustoffen und Anstrichmitteln";"HV - Holz und Baustoffe"
5;"G46130";"G 46.13-0";"Handelsvermittlung von Holz, Baustoffen und Anstrichmitteln";"HV - Holz und Baustoffe"
4;"G4614";"G 46.14";"Handelsvermittlung von Maschinen, technischem Bedarf, Wasser- und Luftfahrzeugen";"HV - Maschinen und technischer Bedarf"
5;"G46140";"G 46.14-0";"Handelsvermittlung von Maschinen, technischem Bedarf, Wasser- und Luftfahrzeugen";"HV - Maschinen und technischer Bedarf"
4;"G4615";"G 46.15";"Handelsvermittlung von Möbeln, Einrichtungs- und Haushaltsgegenständen, Eisen- und Metallwaren";"HV - Möbel und Haushaltsgegenstände"
5;"G46150";"G 46.15-0";"Handelsvermittlung von Möbeln, Einrichtungs- und Haushaltsgegenständen, Eisen- und Metallwaren";"HV - Möbel und Haushaltsgegenstände"
4;"G4616";"G 46.16";"Handelsvermittlung von Textilien, Bekleidung, Schuhen und Lederwaren";"HV - Textilien und Bekleidung"
5;"G46160";"G 46.16-0";"Handelsvermittlung von Textilien, Bekleidung, Schuhen und Lederwaren";"HV - Textilien und Bekleidung"
4;"G4617";"G 46.17";"Handelsvermittlung von Nahrungsmitteln, Getränken und Tabakwaren";"HV - Nahrungsmittel und Getränke"
5;"G46170";"G 46.17-0";"Handelsvermittlung von Nahrungsmitteln, Getränken und Tabakwaren";"HV - Nahrungsmittel und Getränke"
4;"G4618";"G 46.18";"Handelsvermittlung von sonstigen Waren";"HV - Sonst. Waren"
5;"G46180";"G 46.18-0";"Handelsvermittlung von sonstigen Waren";"HV - Sonst. Waren"
4;"G4619";"G 46.19";"Handelsvermittlung von Waren ohne ausgeprägten Schwerpunkt";"HV ohne ausgeprägten Schwerpunkt"
5;"G46190";"G 46.19-0";"Handelsvermittlung von Waren ohne ausgeprägten Schwerpunkt";"HV ohne ausgeprägten Schwerpunkt"
3;"G462";"G 46.2";"Großhandel mit landwirtschaftlichen Grundstoffen und lebenden Tieren";"GH - Landwirtschaftl. Grundstoffe, Tiere"
4;"G4621";"G 46.21";"Großhandel mit Getreide, Rohtabak, Saatgut und Futtermitteln";"GH - Getreide und Saatgut"
5;"G46210";"G 46.21-0";"Großhandel mit Getreide, Rohtabak, Saatgut und Futtermitteln";"GH - Getreide und Saatgut"
4;"G4622";"G 46.22";"Großhandel mit Blumen und Pflanzen";"GH - Blumen und Pflanzen"
5;"G46220";"G 46.22-0";"Großhandel mit Blumen und Pflanzen";"GH - Blumen und Pflanzen"
4;"G4623";"G 46.23";"Großhandel mit lebenden Tieren";"GH - Lebende Tiere"
5;"G46230";"G 46.23-0";"Großhandel mit lebenden Tieren";"GH - Lebende Tiere"
4;"G4624";"G 46.24";"Großhandel mit Häuten, Fellen und Leder";"GH - Häute, Felle und Leder"
5;"G46240";"G 46.24-0";"Großhandel mit Häuten, Fellen und Leder";"GH - Häute, Felle und Leder"
3;"G463";"G 46.3";"Großhandel mit Nahrungs- und Genussmitteln, Getränken und Tabakwaren";"GH - Nahrungsmittel, Getränke"
4;"G4631";"G 46.31";"Großhandel mit Obst, Gemüse und Kartoffeln";"GH - Obst, Gemüse und Kartoffeln"
5;"G46310";"G 46.31-0";"Großhandel mit Obst, Gemüse und Kartoffeln";"GH - Obst, Gemüse und Kartoffeln"
4;"G4632";"G 46.32";"Großhandel mit Fleisch und Fleischwaren";"GH - Fleisch und Fleischwaren"
5;"G46320";"G 46.32-0";"Großhandel mit Fleisch und Fleischwaren";"GH - Fleisch und Fleischwaren"
4;"G4633";"G 46.33";"Großhandel mit Milch, Milcherzeugnissen, Eiern, Speiseölen und Nahrungsfetten";"GH - Milch, Eier und Speiseöle"
5;"G46330";"G 46.33-0";"Großhandel mit Milch, Milcherzeugnissen, Eiern, Speiseölen und Nahrungsfetten";"GH - Milch, Eier und Speiseöle"
4;"G4634";"G 46.34";"Großhandel mit Getränken";"GH - Getränke"
5;"G46341";"G 46.34-1";"Großhandel mit Wein und Spirituosen";"GH - Wein und Spirituosen"
5;"G46349";"G 46.34-9";"Großhandel mit sonstigen Getränken";"GH - sonst. Getränke"
4;"G4635";"G 46.35";"Großhandel mit Tabakwaren";"GH - Tabakwaren"
5;"G46350";"G 46.35-0";"Großhandel mit Tabakwaren";"GH - Tabakwaren"
4;"G4636";"G 46.36";"Großhandel mit Zucker, Süßwaren und Backwaren";"GH - Zucker, Süß- und Backwaren"
5;"G46360";"G 46.36-0";"Großhandel mit Zucker, Süßwaren und Backwaren";"GH - Zucker, Süß- und Backwaren"
4;"G4637";"G 46.37";"Großhandel mit Kaffee, Tee, Kakao und Gewürzen";"GH - Kaffee, Tee, Kakao und Gewürze"
5;"G46370";"G 46.37-0";"Großhandel mit Kaffee, Tee, Kakao und Gewürzen";"GH - Kaffee, Tee, Kakao und Gewürze"
4;"G4638";"G 46.38";"Großhandel mit sonstigen Nahrungs- und Genussmitteln";"GH - Sonst. Nahrungsmittel"
5;"G46380";"G 46.38-0";"Großhandel mit sonstigen Nahrungs- und Genussmitteln";"GH - Sonst. Nahrungsmittel"
4;"G4639";"G 46.39";"Großhandel mit Nahrungs- und Genussmitteln, Getränken und Tabakwaren, ohne ausgeprägten Schwerpunkt";"GH - verschiedene Nahrungsmittel"
5;"G46390";"G 46.39-0";"Großhandel mit Nahrungs- und Genussmitteln, Getränken und Tabakwaren, ohne ausgeprägten Schwerpunkt";"GH - Verschiedene Nahrungsmittel"
3;"G464";"G 46.4";"Großhandel mit Gebrauchs- und Verbrauchsgütern";"GH - Gebrauchs- und Verbrauchsgüter"
4;"G4641";"G 46.41";"Großhandel mit Textilien";"GH - Textilien"
5;"G46410";"G 46.41-0";"Großhandel mit Textilien";"GH - Textilien"
4;"G4642";"G 46.42";"Großhandel mit Bekleidung und Schuhen";"GH - Bekleidung und Schuhe"
5;"G46421";"G 46.42-1";"Großhandel mit Bekleidung";"GH - Bekleidung"
5;"G46422";"G 46.42-2";"Großhandel mit Schuhen";"GH - Schuhe"
4;"G4643";"G 46.43";"Großhandel mit Foto- und optischen Erzeugnissen, elektrischen Haushaltsgeräten und Geräten der Unterhaltungselektronik";"GH - Elektr. Haushaltsgeräte"
5;"G46431";"G 46.43-1";"Großhandel mit Foto- und optischen Erzeugnissen";"GH - Foto- und optische Erzeugnisse"
5;"G46432";"G 46.43-2";"Großhandel mit elektrischen Haushaltsgeräten";"GH - Elektr. Haushaltsgeräte"
5;"G46433";"G 46.43-3";"Großhandel mit Geräten der Unterhaltungselektronik";"GH - Unterhaltungselektronik"
4;"G4644";"G 46.44";"Großhandel mit keramischen Erzeugnissen, Glaswaren und Reinigungsmitteln";"GH - Glaswaren und Reinigungsmittel"
5;"G46440";"G 46.44-0";"Großhandel mit keramischen Erzeugnissen, Glaswaren und Reinigungsmitteln";"GH - Glaswaren und Reinigungsmittel"
4;"G4645";"G 46.45";"Großhandel mit kosmetischen Erzeugnissen und Körperpflegemitteln";"GH - Körperpflegemittel"
5;"G46450";"G 46.45-0";"Großhandel mit kosmetischen Erzeugnissen und Körperpflegemitteln";"GH - Körperpflegemittel"
4;"G4646";"G 46.46";"Großhandel mit pharmazeutischen, medizinischen und orthopädischen Erzeugnissen";"GH - Pharm. und med. Erzeugnisse"
5;"G46461";"G 46.46-1";"Großhandel mit pharmazeutischen Erzeugnissen";"GH - Pharmazeutische Erzeugnisse"
5;"G46462";"G 46.46-2";"Großhandel mit medizinischen und orthopädischen Artikeln und Laborbedarf";"GH - Medizinische Artikel"
4;"G4647";"G 46.47";"Großhandel mit Möbeln, Teppichen, Lampen und Leuchten";"GH - Möbel, Teppiche und Lampen"
5;"G46470";"G 46.47-0";"Großhandel mit Möbeln, Teppichen, Lampen und Leuchten";"GH - Möbel, Teppiche und Lampen"
4;"G4648";"G 46.48";"Großhandel mit Uhren und Schmuck";"GH - Uhren und Schmuck"
5;"G46480";"G 46.48-0";"Großhandel mit Uhren und Schmuck";"GH - Uhren und Schmuck"
4;"G4649";"G 46.49";"Großhandel mit sonstigen Gebrauchs- und Verbrauchsgütern";"GH - Sonst. Gebrauchsgüter"
5;"G46491";"G 46.49-1";"Großhandel mit Schreibwaren und Bürobedarf";"GH - Schreibwaren und Bürobedarf"
5;"G46492";"G 46.49-2";"Großhandel mit Büchern, Zeitschriften und Zeitungen";"GH - Bücher und Zeitschriften"
5;"G46493";"G 46.49-3";"Großhandel mit Sportartikeln";"GH - Sportartikel"
5;"G46494";"G 46.49-4";"Großhandel mit Spielwaren und Musikinstrumenten";"GH - Spielwaren und Musikinstrumente"
5;"G46499";"G 46.49-9";"Großhandel mit sonstigen Gebrauchs- und Verbrauchsgütern a.n.g.";"GH - Sonst. Gebrauchsgüter a.n.g."
3;"G465";"G 46.5";"Großhandel mit Geräten der Informations- und Kommunikationstechnik";"GH - Datenverarbeitungsgeräte"
4;"G4651";"G 46.51";"Großhandel mit Datenverarbeitungsgeräten, peripheren Geräten und Software";"GH - Datenverarbeitungsgeräte"
5;"G46511";"G 46.51-1";"Großhandel mit Datenverarbeitungsgeräten und peripheren Einheiten";"GH - Datenverarbeitungsgeräte"
5;"G46512";"G 46.51-2";"Großhandel mit Standardsoftware";"GH - Standardsoftware"
4;"G4652";"G 46.52";"Großhandel mit elektronischen Bauteilen und Telekommunikationsgeräten";"GH - Elektronische Bauteile"
5;"G46520";"G 46.52-0";"Großhandel mit elektronischen Bauteilen und Telekommunikationsgeräten";"GH - Elektronische Bauteile"
3;"G466";"G 46.6";"Großhandel mit sonstigen Maschinen, Ausrüstungen und Zubehör";"GH - Sonst. Maschinen"
4;"G4661";"G 46.61";"Großhandel mit landwirtschaftlichen Maschinen und Geräten";"GH - Landwirtschaftliche Maschinen"
5;"G46610";"G 46.61-0";"Großhandel mit landwirtschaftlichen Maschinen und Geräten";"GH - Landwirtschaftliche Maschinen"
4;"G4662";"G 46.62";"Großhandel mit Werkzeugmaschinen";"GH - Werkzeugmaschinen"
5;"G46620";"G 46.62-0";"Großhandel mit Werkzeugmaschinen";"GH - Werkzeugmaschinen"
4;"G4663";"G 46.63";"Großhandel mit Bergwerks-, Bau- und Baustoffmaschinen";"GH - Bergwerks-/Baustoffmaschinen"
5;"G46630";"G 46.63-0";"Großhandel mit Bergwerks-, Bau- und Baustoffmaschinen";"GH - Bergwerks-/Baustoffmaschinen"
4;"G4664";"G 46.64";"Großhandel mit Textil-, Näh- und Strickmaschinen";"GH - Textil- und Nähmaschinen"
5;"G46640";"G 46.64-0";"Großhandel mit Textil-, Näh- und Strickmaschinen";"GH - Textil- und Nähmaschinen"
4;"G4665";"G 46.65";"Großhandel mit Büromöbeln";"GH - Büromöbel"
5;"G46650";"G 46.65-0";"Großhandel mit Büromöbeln";"GH - Büromöbel"
4;"G4666";"G 46.66";"Großhandel mit sonstigen Büromaschinen und -einrichtungen";"GH - Sonst. Büromaschinen"
5;"G46660";"G 46.66-0";"Großhandel mit sonstigen Büromaschinen und -einrichtungen";"GH - Sonst. Büromaschinen"
4;"G4669";"G 46.69";"Großhandel mit sonstigen Maschinen und Ausrüstungen";"GH - Sonst. Maschinen"
5;"G46690";"G 46.69-0";"Großhandel mit sonstigen Maschinen und Ausrüstungen";"GH - Sonst. Maschinen"
3;"G467";"G 46.7";"Sonstiger Großhandel";"Sonst. Großhandel"
